Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.5733500033617019,0.42664999663829806,357.84525990486145
0.04669999480247498,0.953300005197525,333.1940929889679
0.03700000047683716,0.9629999995231628,335.7222719192505
0.03174999952316284,0.9682500004768372,331.2835371494293
0.033949995040893556,0.9660500049591064,323.29180002212524
0.029900002479553222,0.9700999975204467,328.94206738471985
0.027600008249282836,0.9723999917507171,322.9886054992676
0.03130000233650208,0.9686999976634979,327.3289113044739
0.029400008916854858,0.9705999910831451,329.3113236427307
0.026850003004074096,0.9731499969959259,322.1302766799927
